1746529287801540,0.00023427684,1.47666515e-05,0.00018745766,4000,0,-0.5112712,0.31724858,-9.881222,4000,0,0,1,1
1746529287813540,0.00020582281,0.00042549561,-0.000263172,4000,0,-0.5071941,0.30859834,-9.8876505,4000,0,0,1,1
1746529287821540,-0.00025106454,0.00033627386,0.00014481429,4000,0,-0.50756556,0.31378192,-9.88576,4000,0,0,1,1
1746529287833540,0.0001136656,0.00010681814,0.00016042616,4000,0,-0.50922245,0.306782,-9.876546,4000,0,0,1,1
1746529287841540,-0.00017165068,0.00015321928,-0.00030979363,4000,0,-0.5051409,0.3162388,-9.878673,4000,0,0,1,1
1746529287853540,0.00024725587,0.00011779844,0.0006022124,4000,0,-0.5062039,0.31056586,-9.881685,4000,0,0,1,1
1746529287861540,-7.450157e-05,0.0003340578,8.1639606e-05,4000,0,-0.5076383,0.31279916,-9.881446,4000,0,0,1,1
1746529287873540,-0.00016061356,0.0004262931,-0.00010087272,4000,0,-0.50534815,0.3074847,-9.876424,4000,0,0,1,1
1746529287881540,6.757862e-05,-6.4956876e-05,0.00036895898,4000,0,-0.5089456,0.30871907,-9.8838,4000,0,0,1,1
1746529287889540,0.0003034593,8.629118e-05,0.00013288019,4000,0,-0.5083426,0.31104103,-9.883066,4000,0,0,1,1
1746529287901540,0.00030023238,0.0003939462,5.1251493e-05,4000,0,-0.50958675,0.30616793,-9.882651,4000,0,0,1,1
1746529287913540,7.161953e-05,0.00023662283,6.29579e-05,4000,0,-0.5123058,0.30891952,-9.88031,4000,0,0,1,1
1746529287921540,0.00028640777,-8.146995e-06,0.00029131112,4000,0,-0.5047394,0.30599836,-9.878487,4000,0,0,1,1
1746529287933540,1.4082477e-05,-3.8351012e-05,1.0720075e-05,4000,0,-0.50940526,0.30642673,-9.884476,4000,0,0,1,1
1746529287941540,-0.00010526992,0.000121482284,0.00062255847,4000,0,-0.50498015,0.30982256,-9.87731,4000,0,0,1,1
1746529287953540,0.0002102877,0.00019013834,0.0005782043,4000,0,-0.5075225,0.31038335,-9.882606,4000,0,0,1,1
1746529287961540,-0.00023002065,0.0007142984,0.00023802594,4000,0,-0.50617546,0.31246996,-9.874918,4000,0,0,1,1
1746529287973540,0.0003258019,-3.5415775e-05,0.0007597861,4000,0,-0.509159,0.31240627,-9.880359,4000,0,0,1,1
1746529287981540,0.00012881582,0.00025745976,0.00023576169,4000,0,-0.5074008,0.30938295,-9.8791,4000,0,0,1,1
1746529287989540,0.0003076906,0.00038102796,4.2919357e-05,4000,0,-0.50788295,0.30662674,-9.877538,4000,0,0,1,1
1746529288001540,-4.9740327e-05,0.0002992946,-5.1443156e-05,4000,0,-0.511037,0.30871335,-9.880893,4000,0,0,1,1
1746529288013540,-0.000234596,9.261531e-05,0.00013205086,4000,0,-0.5040611,0.30694088,-9.876342,4000,0,0,1,1
1746529288021540,1.05480785e-05,0.0005706082,0.0002845168,4000,0,-0.5098266,0.30856133,-9.878768,4000,0,0,1,1
1746529288033540,-7.513689e-05,0.00036331773,-0.00054841535,4000,0,-0.5083767,0.3074794,-9.882912,4000,0,0,1,1
1746529288041540,0.00015437457,-8.769003e-05,0.00018116111,4000,0,-0.50797355,0.30067697,-9.882711,4000,0,0,1,1
